event_id,user_id,event_type,event_ts,from_tier,to_tier,mrr_before_usd,mrr_after_usd,mrr_change_usd,country_code,trigger_context
2158,300,signup,2021-03-08,,Family,0.0,14.99,14.99,AU,referral
2159,300,churn,2021-04-30,Family,Free,14.99,0.0,-14.99,AU,paid_search
2160,300,retention,2021-07-06,Free,Free,0.0,0.0,0.0,AU,price_promo
2161,300,upgrade,2021-07-26,Free,Family,0.0,14.99,14.99,AU,reconciliation
2162,202,signup,2024-04-28,,Premium,0.0,9.99,9.99,AU,social_ad
2163,202,downgrade,2024-08-21,Premium,Free,9.99,0.0,-9.99,AU,organic
2164,202,churn,2024-10-05,Free,Free,0.0,0.0,0.0,AU,organic
2165,202,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,AU,reconciliation
2166,334,signup,2024-01-28,,Free,0.0,0.0,0.0,DE,organic
2167,334,upgrade,2024-04-30,Free,Premium,0.0,9.99,9.99,DE,content_launch
2168,334,retention,2024-08-11,Premium,Premium,9.99,9.99,0.0,DE,retention_email
2169,334,upgrade,2024-12-10,Premium,Family,9.99,14.99,5.0,DE,retention_email
2170,334,downgrade,2024-12-31,Family,Free,14.99,0.0,-14.99,DE,reconciliation
2171,314,signup,2021-10-14,,Free,0.0,0.0,0.0,JP,paid_search
2172,314,upgrade,2021-12-29,Free,Premium,0.0,9.99,9.99,JP,billing_failure
2173,314,downgrade,2022-03-29,Premium,Free,9.99,0.0,-9.99,JP,organic
2174,314,upgrade,2022-08-08,Free,Premium,0.0,9.99,9.99,JP,organic
2175,314,downgrade,2023-01-15,Premium,Free,9.99,0.0,-9.99,JP,reconciliation
2176,505,signup,2021-03-24,,Free,0.0,0.0,0.0,US,social_ad
2177,505,upgrade,2021-10-07,Free,Family,0.0,14.99,14.99,US,reconciliation
2178,846,signup,2022-07-29,,Family,0.0,14.99,14.99,US,paid_search
2179,846,retention,2023-05-13,Family,Family,14.99,14.99,0.0,US,content_launch
2180,846,retention,2023-08-05,Family,Family,14.99,14.99,0.0,US,organic
2181,846,retention,2023-09-15,Family,Family,14.99,14.99,0.0,US,social_ad
2182,846,retention,2024-09-17,Family,Family,14.99,14.99,0.0,US,paid_search
2183,846,downgrade,2024-10-16,Family,Premium,14.99,9.99,-5.0,US,reconciliation
2184,479,signup,2021-06-22,,Free,0.0,0.0,0.0,US,social_ad
2185,479,upgrade,2021-12-06,Free,Premium,0.0,9.99,9.99,US,retention_email
2186,479,retention,2022-09-26,Premium,Premium,9.99,9.99,0.0,US,paid_search
2187,479,retention,2023-07-28,Premium,Premium,9.99,9.99,0.0,US,retention_email
2188,721,signup,2022-01-24,,Free,0.0,0.0,0.0,BR,organic
2189,721,retention,2022-03-09,Free,Free,0.0,0.0,0.0,BR,content_launch
2190,721,upgrade,2022-07-22,Free,Premium,0.0,9.99,9.99,BR,content_launch
2191,721,retention,2023-01-18,Premium,Premium,9.99,9.99,0.0,BR,paid_search
2192,496,signup,2022-05-04,,Premium,0.0,9.99,9.99,CA,social_ad
2193,496,retention,2022-06-05,Premium,Premium,9.99,9.99,0.0,CA,organic
2194,496,retention,2022-11-02,Premium,Premium,9.99,9.99,0.0,CA,organic
2195,496,downgrade,2023-01-31,Premium,Free,9.99,0.0,-9.99,CA,content_launch
2196,496,churn,2023-07-13,Free,Free,0.0,0.0,0.0,CA,referral
2197,496,upgrade,2023-11-23,Free,Premium,0.0,9.99,9.99,CA,reconciliation
2198,474,signup,2024-04-17,,Family,0.0,14.99,14.99,CA,paid_search
2199,474,downgrade,2024-12-17,Family,Premium,14.99,9.99,-5.0,CA,referral
2200,474,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,CA,reconciliation
2201,687,signup,2022-08-03,,Free,0.0,0.0,0.0,SE,organic
2202,687,churn,2022-08-31,Free,Free,0.0,0.0,0.0,SE,retention_email
2203,687,upgrade,2022-12-12,Free,Family,0.0,14.99,14.99,SE,reconciliation
2204,729,signup,2023-12-15,,Free,0.0,0.0,0.0,DE,referral
2205,729,churn,2024-03-27,Free,Free,0.0,0.0,0.0,DE,organic
2206,525,signup,2022-10-06,,Free,0.0,0.0,0.0,US,social_ad
2207,525,upgrade,2022-11-10,Free,Premium,0.0,9.99,9.99,US,organic
2208,525,churn,2023-03-10,Premium,Free,9.99,0.0,-9.99,US,content_launch
2209,525,churn,2023-04-10,Free,Free,0.0,0.0,0.0,US,referral
2210,525,churn,2023-07-31,Free,Free,0.0,0.0,0.0,US,price_promo
2211,525,upgrade,2023-11-16,Free,Premium,0.0,9.99,9.99,US,retention_email
2212,792,signup,2022-10-31,,Free,0.0,0.0,0.0,FR,referral
2213,792,churn,2022-11-30,Free,Free,0.0,0.0,0.0,FR,billing_failure
2214,792,upgrade,2023-03-07,Free,Family,0.0,14.99,14.99,FR,reconciliation
2215,390,signup,2024-04-06,,Family,0.0,14.99,14.99,JP,referral
2216,390,churn,2024-07-27,Family,Free,14.99,0.0,-14.99,JP,price_promo
2217,390,upgrade,2024-08-11,Free,Family,0.0,14.99,14.99,JP,reconciliation
2218,823,signup,2023-03-02,,Free,0.0,0.0,0.0,DE,organic
2219,823,upgrade,2023-04-16,Free,Premium,0.0,9.99,9.99,DE,content_launch
2220,823,retention,2023-06-18,Premium,Premium,9.99,9.99,0.0,DE,paid_search
2221,823,retention,2023-09-21,Premium,Premium,9.99,9.99,0.0,DE,organic
2222,654,signup,2024-03-31,,Free,0.0,0.0,0.0,AU,organic
2223,654,upgrade,2024-07-13,Free,Premium,0.0,9.99,9.99,AU,price_promo
2224,654,downgrade,2024-09-01,Premium,Free,9.99,0.0,-9.99,AU,reconciliation
2225,874,signup,2024-08-20,,Free,0.0,0.0,0.0,CA,organic
2226,874,upgrade,2024-10-30,Free,Premium,0.0,9.99,9.99,CA,price_promo
2227,885,signup,2022-05-23,,Premium,0.0,9.99,9.99,US,social_ad
2228,885,retention,2022-07-23,Premium,Premium,9.99,9.99,0.0,US,retention_email
2229,885,churn,2022-12-01,Premium,Free,9.99,0.0,-9.99,US,content_launch
2230,885,retention,2023-02-24,Free,Free,0.0,0.0,0.0,US,referral
2231,885,upgrade,2023-05-27,Free,Family,0.0,14.99,14.99,US,organic
2232,473,signup,2023-04-06,,Free,0.0,0.0,0.0,BR,paid_search
2233,473,churn,2023-06-07,Free,Free,0.0,0.0,0.0,BR,social_ad
2234,473,upgrade,2024-03-31,Free,Premium,0.0,9.99,9.99,BR,paid_search
2235,473,downgrade,2024-05-07,Premium,Free,9.99,0.0,-9.99,DE,billing_failure
2236,473,churn,2024-11-07,Free,Free,0.0,0.0,0.0,BR,content_launch
2237,473,churn,2024-11-27,Free,Free,0.0,0.0,0.0,BR,referral
2238,473,upgrade,2024-12-17,Free,Premium,0.0,9.99,9.99,BR,reconciliation
2239,75,signup,2022-05-29,,Free,0.0,0.0,0.0,GB,social_ad
2240,75,retention,2022-06-20,Free,Free,0.0,0.0,0.0,GB,social_ad
2241,272,signup,2022-01-07,,Family,0.0,14.99,14.99,ZA,organic
2242,272,downgrade,2022-02-07,Family,Free,14.99,0.0,-14.99,ZA,retention_email
2243,272,upgrade,2022-11-11,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
2244,377,signup,2022-02-15,,Free,0.0,0.0,0.0,CA,social_ad
2245,377,retention,2022-07-03,Free,Free,0.0,0.0,0.0,CA,organic
2246,939,signup,2023-07-16,,Free,0.0,0.0,0.0,GB,podcast_ad
2247,939,upgrade,2023-08-01,Free,Premium,0.0,9.99,9.99,GB,billing_failure
2248,939,downgrade,2023-09-29,Premium,Free,9.99,0.0,-9.99,GB,retention_email
2249,939,upgrade,2023-12-05,Free,Premium,0.0,9.99,9.99,GB,reconciliation
2250,271,signup,2022-07-06,,Premium,0.0,9.99,9.99,US,paid_search
2251,271,retention,2022-07-26,Premium,Premium,9.99,9.99,0.0,US,social_ad
2252,271,retention,2022-08-10,Premium,Premium,9.99,9.99,0.0,DE,social_ad
2253,567,signup,2023-10-07,,Free,0.0,0.0,0.0,US,paid_search
2254,567,churn,2024-02-03,Free,Free,0.0,0.0,0.0,US,price_promo
2255,567,upgrade,2024-03-21,Free,Premium,0.0,9.99,9.99,US,reconciliation
2256,462,signup,2021-05-16,,Family,0.0,14.99,14.99,CA,paid_search
2257,462,retention,2021-06-23,Family,Family,14.99,14.99,0.0,CA,billing_failure
2258,462,downgrade,2021-07-27,Family,Free,14.99,0.0,-14.99,CA,reconciliation
2259,704,signup,2023-09-26,,Free,0.0,0.0,0.0,JP,referral
2260,704,upgrade,2023-11-16,Free,Premium,0.0,9.99,9.99,JP,social_ad
2261,704,upgrade,2024-05-19,Premium,Family,9.99,14.99,5.0,JP,reconciliation
2262,847,signup,2022-07-08,,Free,0.0,0.0,0.0,ZA,referral
2263,847,churn,2024-08-03,Free,Free,0.0,0.0,0.0,BR,paid_search
2264,251,signup,2021-12-15,,Free,0.0,0.0,0.0,BR,referral
2265,251,retention,2022-07-03,Free,Free,0.0,0.0,0.0,BR,social_ad
2266,251,upgrade,2022-11-02,Free,Family,0.0,14.99,14.99,BR,social_ad
2267,251,downgrade,2023-07-08,Family,Premium,14.99,9.99,-5.0,BR,paid_search
2268,251,downgrade,2023-11-22,Premium,Free,9.99,0.0,-9.99,BR,reconciliation
2269,426,signup,2023-11-07,,Premium,0.0,9.99,9.99,CA,organic
2270,426,retention,2023-12-30,Premium,Premium,9.99,9.99,0.0,CA,organic
2271,426,retention,2024-03-15,Premium,Premium,9.99,9.99,0.0,CA,social_ad
2272,426,upgrade,2024-10-24,Premium,Family,9.99,14.99,5.0,CA,organic
2273,426,downgrade,2024-12-31,Family,Premium,14.99,9.99,-5.0,CA,reconciliation
2274,43,signup,2023-01-01,,Free,0.0,0.0,0.0,ZA,paid_search
2275,43,churn,2023-02-08,Free,Free,0.0,0.0,0.0,ZA,paid_search
2276,43,upgrade,2023-10-15,Free,Premium,0.0,9.99,9.99,ZA,social_ad
2277,43,retention,2023-11-26,Premium,Premium,9.99,9.99,0.0,ZA,price_promo
2278,43,retention,2024-01-26,Premium,Premium,9.99,9.99,0.0,ZA,price_promo
2279,43,upgrade,2024-06-13,Premium,Family,9.99,14.99,5.0,ZA,reconciliation
2280,821,signup,2022-08-26,,Free,0.0,0.0,0.0,FR,social_ad
2281,821,churn,2023-05-19,Free,Free,0.0,0.0,0.0,GB,billing_failure
2282,821,churn,2023-10-06,Free,Free,0.0,0.0,0.0,FR,price_promo
2283,821,upgrade,2024-12-15,Free,Premium,0.0,9.99,9.99,FR,reconciliation
2284,555,signup,2022-01-31,,Free,0.0,0.0,0.0,DE,paid_search
2285,555,upgrade,2022-02-19,Free,Family,0.0,14.99,14.99,DE,content_launch
2286,555,downgrade,2022-03-23,Family,Premium,14.99,9.99,-5.0,DE,billing_failure
2287,555,retention,2022-07-26,Premium,Premium,9.99,9.99,0.0,DE,content_launch
2288,555,downgrade,2022-08-30,Premium,Free,9.99,0.0,-9.99,DE,reconciliation
2289,936,signup,2021-10-12,,Family,0.0,14.99,14.99,DE,organic
2290,936,retention,2021-10-27,Family,Family,14.99,14.99,0.0,DE,organic
2291,936,downgrade,2022-01-16,Family,Premium,14.99,9.99,-5.0,DE,reconciliation
2292,602,signup,2022-12-07,,Free,0.0,0.0,0.0,CA,social_ad
2293,694,signup,2024-10-11,,Free,0.0,0.0,0.0,DE,paid_search
2294,694,upgrade,2024-11-04,Free,Family,0.0,14.99,14.99,DE,reconciliation
2295,992,signup,2021-07-14,,Free,0.0,0.0,0.0,FR,paid_search
2296,992,churn,2021-10-21,Free,Free,0.0,0.0,0.0,FR,paid_search
2297,992,churn,2022-11-23,Free,Free,0.0,0.0,0.0,FR,retention_email
2298,992,upgrade,2023-08-20,Free,Premium,0.0,9.99,9.99,FR,reconciliation
2299,673,signup,2023-05-10,,Free,0.0,0.0,0.0,AU,social_ad
2300,673,churn,2023-07-03,Free,Free,0.0,0.0,0.0,AU,social_ad
2301,673,upgrade,2023-09-11,Free,Family,0.0,14.99,14.99,AU,referral
2302,673,retention,2023-11-06,Family,Family,14.99,14.99,0.0,CA,referral
2303,673,downgrade,2024-02-27,Family,Premium,14.99,9.99,-5.0,AU,price_promo
2304,673,retention,2024-06-16,Premium,Premium,9.99,9.99,0.0,AU,social_ad
2305,673,retention,2024-12-10,Premium,Premium,9.99,9.99,0.0,AU,paid_search
2306,673,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,AU,reconciliation
2307,332,signup,2022-01-01,,Free,0.0,0.0,0.0,GB,referral
2308,332,upgrade,2022-03-19,Free,Premium,0.0,9.99,9.99,GB,retention_email
2309,332,churn,2022-08-19,Premium,Free,9.99,0.0,-9.99,GB,price_promo
2310,469,signup,2023-03-20,,Premium,0.0,9.99,9.99,AU,paid_search
2311,469,downgrade,2024-11-07,Premium,Free,9.99,0.0,-9.99,AU,content_launch
2312,469,upgrade,2024-12-17,Free,Family,0.0,14.99,14.99,AU,reconciliation
2313,716,signup,2023-08-21,,Free,0.0,0.0,0.0,AU,organic
2314,637,signup,2022-01-05,,Premium,0.0,9.99,9.99,US,social_ad
2315,637,churn,2022-09-14,Premium,Free,9.99,0.0,-9.99,US,content_launch
2316,637,upgrade,2022-11-15,Free,Premium,0.0,9.99,9.99,US,reconciliation
2317,558,signup,2024-12-13,,Premium,0.0,9.99,9.99,ZA,organic
2318,577,signup,2024-02-28,,Free,0.0,0.0,0.0,JP,organic
2319,577,upgrade,2024-04-25,Free,Premium,0.0,9.99,9.99,JP,reconciliation
2320,119,signup,2021-08-03,,Free,0.0,0.0,0.0,US,paid_search
2321,119,churn,2021-09-24,Free,Free,0.0,0.0,0.0,US,paid_search
2322,119,churn,2022-04-25,Free,Free,0.0,0.0,0.0,US,price_promo
2323,119,churn,2022-07-23,Free,Free,0.0,0.0,0.0,US,social_ad
2324,119,upgrade,2022-08-19,Free,Family,0.0,14.99,14.99,US,reconciliation
2325,76,signup,2024-11-13,,Family,0.0,14.99,14.99,AU,organic
2326,76,downgrade,2024-12-18,Family,Free,14.99,0.0,-14.99,AU,reconciliation
2327,111,signup,2021-05-12,,Free,0.0,0.0,0.0,JP,social_ad
2328,111,retention,2022-04-09,Free,Free,0.0,0.0,0.0,JP,social_ad
2329,478,signup,2023-10-10,,Free,0.0,0.0,0.0,SE,organic
2330,478,upgrade,2024-03-01,Free,Premium,0.0,9.99,9.99,SE,organic
2331,478,upgrade,2024-05-10,Premium,Family,9.99,14.99,5.0,SE,billing_failure
2332,20,signup,2023-12-19,,Free,0.0,0.0,0.0,CA,paid_search
2333,20,upgrade,2024-04-03,Free,Family,0.0,14.99,14.99,CA,social_ad
2334,20,churn,2024-08-20,Family,Free,14.99,0.0,-14.99,CA,price_promo
2335,713,signup,2022-04-23,,Free,0.0,0.0,0.0,BR,social_ad
2336,713,upgrade,2023-06-04,Free,Premium,0.0,9.99,9.99,BR,price_promo
2337,713,retention,2024-01-22,Premium,Premium,9.99,9.99,0.0,BR,organic
2338,713,downgrade,2024-04-07,Premium,Free,9.99,0.0,-9.99,BR,reconciliation
2339,214,signup,2021-06-06,,Free,0.0,0.0,0.0,AU,organic
2340,214,churn,2021-09-17,Free,Free,0.0,0.0,0.0,AU,paid_search
2341,495,signup,2023-01-11,,Premium,0.0,9.99,9.99,JP,organic
2342,495,upgrade,2023-01-26,Premium,Family,9.99,14.99,5.0,JP,referral
2343,495,downgrade,2023-03-04,Family,Premium,14.99,9.99,-5.0,JP,social_ad
2344,495,churn,2023-06-16,Premium,Free,9.99,0.0,-9.99,JP,paid_search
2345,495,upgrade,2023-12-24,Free,Premium,0.0,9.99,9.99,JP,social_ad
2346,495,retention,2024-03-01,Premium,Premium,9.99,9.99,0.0,JP,retention_email
2347,785,signup,2022-02-23,,Premium,0.0,9.99,9.99,GB,paid_search
2348,785,retention,2022-04-08,Premium,Premium,9.99,9.99,0.0,GB,price_promo
2349,785,retention,2022-07-06,Premium,Premium,9.99,9.99,0.0,ZA,billing_failure
2350,785,retention,2022-08-07,Premium,Premium,9.99,9.99,0.0,GB,retention_email
2351,785,churn,2022-09-29,Premium,Free,9.99,0.0,-9.99,GB,referral
2352,492,signup,2024-05-11,,Premium,0.0,9.99,9.99,JP,organic
2353,492,retention,2024-12-19,Premium,Premium,9.99,9.99,0.0,JP,organic
2354,492,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,JP,reconciliation
2355,380,signup,2023-04-29,,Premium,0.0,9.99,9.99,GB,organic
2356,380,downgrade,2024-01-01,Premium,Free,9.99,0.0,-9.99,GB,price_promo
2357,380,upgrade,2024-06-11,Free,Premium,0.0,9.99,9.99,GB,reconciliation
2358,42,signup,2022-12-07,,Free,0.0,0.0,0.0,DE,referral
2359,42,churn,2023-03-16,Free,Free,0.0,0.0,0.0,DE,price_promo
2360,42,upgrade,2023-06-24,Free,Family,0.0,14.99,14.99,DE,reconciliation
2361,388,signup,2022-01-17,,Free,0.0,0.0,0.0,JP,referral
2362,843,signup,2023-12-19,,Family,0.0,14.99,14.99,DE,paid_search
2363,843,churn,2024-04-13,Family,Free,14.99,0.0,-14.99,FR,organic
2364,843,upgrade,2024-06-04,Free,Premium,0.0,9.99,9.99,DE,content_launch
2365,843,upgrade,2024-09-09,Premium,Family,9.99,14.99,5.0,DE,reconciliation
2366,117,signup,2021-07-05,,Free,0.0,0.0,0.0,BR,referral
2367,117,churn,2021-10-12,Free,Free,0.0,0.0,0.0,BR,retention_email
2368,117,churn,2021-12-06,Free,Free,0.0,0.0,0.0,BR,organic
2369,117,upgrade,2022-12-22,Free,Family,0.0,14.99,14.99,BR,reconciliation
2370,967,signup,2022-12-31,,Free,0.0,0.0,0.0,BR,organic
2371,967,retention,2023-06-29,Free,Free,0.0,0.0,0.0,BR,social_ad
2372,967,upgrade,2023-08-20,Free,Premium,0.0,9.99,9.99,BR,referral
2373,967,upgrade,2023-09-28,Premium,Family,9.99,14.99,5.0,BR,reconciliation
2374,589,signup,2022-11-09,,Free,0.0,0.0,0.0,ZA,organic
2375,589,churn,2023-07-31,Free,Free,0.0,0.0,0.0,ZA,organic
2376,589,retention,2023-11-26,Free,Free,0.0,0.0,0.0,ZA,social_ad
2377,589,retention,2024-01-14,Free,Free,0.0,0.0,0.0,ZA,referral
2378,589,upgrade,2024-03-26,Free,Family,0.0,14.99,14.99,ZA,content_launch
2379,589,downgrade,2024-06-29,Family,Premium,14.99,9.99,-5.0,ZA,reconciliation
2380,321,signup,2021-01-26,,Free,0.0,0.0,0.0,FR,organic
2381,321,churn,2021-03-22,Free,Free,0.0,0.0,0.0,FR,social_ad
2382,321,upgrade,2021-05-03,Free,Premium,0.0,9.99,9.99,FR,reconciliation
2383,848,signup,2023-10-11,,Free,0.0,0.0,0.0,CA,social_ad
2384,848,upgrade,2024-05-30,Free,Premium,0.0,9.99,9.99,CA,social_ad
2385,848,retention,2024-09-04,Premium,Premium,9.99,9.99,0.0,CA,content_launch
2386,848,upgrade,2024-10-13,Premium,Family,9.99,14.99,5.0,CA,reconciliation
2387,529,signup,2021-02-18,,Free,0.0,0.0,0.0,US,organic
2388,529,upgrade,2021-07-21,Free,Premium,0.0,9.99,9.99,US,retention_email
2389,529,upgrade,2021-08-06,Premium,Family,9.99,14.99,5.0,US,reconciliation
2390,27,signup,2021-03-05,,Free,0.0,0.0,0.0,US,social_ad
2391,27,upgrade,2021-09-19,Free,Premium,0.0,9.99,9.99,US,social_ad
2392,27,retention,2021-11-02,Premium,Premium,9.99,9.99,0.0,US,social_ad
2393,27,upgrade,2022-04-05,Premium,Family,9.99,14.99,5.0,US,content_launch
2394,27,downgrade,2022-10-12,Family,Premium,14.99,9.99,-5.0,US,reconciliation
2395,700,signup,2022-01-17,,Free,0.0,0.0,0.0,JP,social_ad
2396,700,churn,2022-03-21,Free,Free,0.0,0.0,0.0,JP,price_promo
2397,700,upgrade,2022-07-19,Free,Family,0.0,14.99,14.99,JP,social_ad
2398,700,retention,2022-10-04,Family,Family,14.99,14.99,0.0,JP,paid_search
2399,700,downgrade,2022-12-31,Family,Free,14.99,0.0,-14.99,JP,organic
2400,700,upgrade,2023-09-29,Free,Premium,0.0,9.99,9.99,JP,reconciliation
2401,142,signup,2023-08-05,,Free,0.0,0.0,0.0,DE,referral
2402,142,retention,2023-11-09,Free,Free,0.0,0.0,0.0,DE,social_ad
2403,142,churn,2024-06-15,Free,Free,0.0,0.0,0.0,DE,billing_failure
2404,142,upgrade,2024-07-25,Free,Premium,0.0,9.99,9.99,DE,retention_email
2405,142,downgrade,2024-10-14,Premium,Free,9.99,0.0,-9.99,DE,social_ad
2406,841,signup,2024-02-09,,Free,0.0,0.0,0.0,AU,podcast_ad
2407,841,churn,2024-02-26,Free,Free,0.0,0.0,0.0,AU,organic
2408,841,churn,2024-05-21,Free,Free,0.0,0.0,0.0,AU,organic
2409,61,signup,2021-02-12,,Free,0.0,0.0,0.0,GB,referral
2410,61,upgrade,2021-06-20,Free,Premium,0.0,9.99,9.99,GB,content_launch
2411,61,retention,2022-03-09,Premium,Premium,9.99,9.99,0.0,GB,referral
2412,61,retention,2022-04-22,Premium,Premium,9.99,9.99,0.0,GB,price_promo
2413,206,signup,2022-04-26,,Free,0.0,0.0,0.0,US,referral
2414,206,churn,2022-09-19,Free,Free,0.0,0.0,0.0,FR,referral
2415,206,retention,2022-10-15,Free,Free,0.0,0.0,0.0,US,referral
2416,206,retention,2023-02-24,Free,Free,0.0,0.0,0.0,US,price_promo
2417,206,upgrade,2023-07-19,Free,Premium,0.0,9.99,9.99,US,reconciliation
2418,540,signup,2021-03-29,,Premium,0.0,9.99,9.99,CA,paid_search
2419,540,upgrade,2021-06-28,Premium,Family,9.99,14.99,5.0,CA,organic
2420,540,retention,2022-03-29,Family,Family,14.99,14.99,0.0,CA,organic
2421,540,retention,2022-09-07,Family,Family,14.99,14.99,0.0,CA,paid_search
2422,540,retention,2022-10-26,Family,Family,14.99,14.99,0.0,CA,billing_failure
2423,540,downgrade,2022-11-18,Family,Premium,14.99,9.99,-5.0,CA,organic
2424,540,upgrade,2023-02-02,Premium,Family,9.99,14.99,5.0,CA,reconciliation
2425,703,signup,2022-03-12,,Premium,0.0,9.99,9.99,CA,referral
2426,703,retention,2022-04-11,Premium,Premium,9.99,9.99,0.0,CA,referral
2427,703,retention,2022-11-13,Premium,Premium,9.99,9.99,0.0,CA,paid_search
2428,703,downgrade,2023-01-17,Premium,Free,9.99,0.0,-9.99,CA,price_promo
2429,138,signup,2021-11-17,,Free,0.0,0.0,0.0,AU,social_ad
2430,138,upgrade,2022-01-05,Free,Premium,0.0,9.99,9.99,AU,referral
2431,138,retention,2022-03-10,Premium,Premium,9.99,9.99,0.0,AU,content_launch
2432,138,downgrade,2022-03-29,Premium,Free,9.99,0.0,-9.99,AU,reconciliation
2433,782,signup,2023-10-28,,Free,0.0,0.0,0.0,CA,podcast_ad
2434,782,upgrade,2024-02-08,Free,Family,0.0,14.99,14.99,CA,reconciliation
2435,798,signup,2023-08-21,,Free,0.0,0.0,0.0,JP,paid_search
2436,798,upgrade,2023-09-07,Free,Premium,0.0,9.99,9.99,JP,price_promo
2437,798,retention,2023-11-08,Premium,Premium,9.99,9.99,0.0,US,organic
2438,798,retention,2024-03-18,Premium,Premium,9.99,9.99,0.0,JP,organic
2439,798,churn,2024-06-17,Premium,Free,9.99,0.0,-9.99,JP,price_promo
2440,798,churn,2024-08-12,Free,Free,0.0,0.0,0.0,JP,social_ad
2441,798,upgrade,2024-11-23,Free,Premium,0.0,9.99,9.99,JP,reconciliation
2442,825,signup,2023-02-21,,Free,0.0,0.0,0.0,DE,organic
2443,825,retention,2023-04-12,Free,Free,0.0,0.0,0.0,DE,content_launch
2444,825,upgrade,2023-05-07,Free,Premium,0.0,9.99,9.99,DE,price_promo
2445,825,upgrade,2023-12-15,Premium,Family,9.99,14.99,5.0,DE,reconciliation
2446,559,signup,2022-07-14,,Free,0.0,0.0,0.0,FR,organic
2447,559,upgrade,2023-01-11,Free,Family,0.0,14.99,14.99,FR,reconciliation
2448,636,signup,2023-08-16,,Premium,0.0,9.99,9.99,CA,paid_search
2449,636,retention,2023-09-26,Premium,Premium,9.99,9.99,0.0,CA,price_promo
2450,552,signup,2023-01-14,,Free,0.0,0.0,0.0,SE,social_ad
2451,552,churn,2023-05-12,Free,Free,0.0,0.0,0.0,SE,content_launch
2452,552,upgrade,2023-10-02,Free,Premium,0.0,9.99,9.99,SE,price_promo
2453,264,signup,2021-07-25,,Free,0.0,0.0,0.0,GB,social_ad
2454,264,upgrade,2021-12-22,Free,Premium,0.0,9.99,9.99,GB,organic
2455,264,downgrade,2022-04-25,Premium,Free,9.99,0.0,-9.99,GB,content_launch
2456,264,churn,2023-01-05,Free,Free,0.0,0.0,0.0,GB,retention_email
2457,264,churn,2023-07-04,Free,Free,0.0,0.0,0.0,GB,paid_search
2458,264,upgrade,2023-09-21,Free,Family,0.0,14.99,14.99,GB,retention_email
2459,264,retention,2023-12-05,Family,Family,14.99,14.99,0.0,GB,price_promo
2460,264,downgrade,2024-02-02,Family,Free,14.99,0.0,-14.99,GB,reconciliation
2461,883,signup,2024-07-15,,Free,0.0,0.0,0.0,SE,organic
2462,883,retention,2024-08-14,Free,Free,0.0,0.0,0.0,SE,billing_failure
2463,466,signup,2023-04-21,,Family,0.0,14.99,14.99,AU,organic
2464,466,downgrade,2023-10-06,Family,Free,14.99,0.0,-14.99,AU,content_launch
2465,466,churn,2023-10-28,Free,Free,0.0,0.0,0.0,AU,paid_search
2466,466,upgrade,2023-12-15,Free,Premium,0.0,9.99,9.99,AU,reconciliation
2467,702,signup,2024-05-19,,Free,0.0,0.0,0.0,BR,social_ad
2468,702,upgrade,2024-06-08,Free,Family,0.0,14.99,14.99,BR,content_launch
2469,139,signup,2021-09-28,,Free,0.0,0.0,0.0,CA,organic
2470,139,churn,2022-03-03,Free,Free,0.0,0.0,0.0,CA,billing_failure
2471,139,upgrade,2022-03-22,Free,Premium,0.0,9.99,9.99,AU,social_ad
2472,139,downgrade,2022-05-11,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
2473,302,signup,2023-10-09,,Free,0.0,0.0,0.0,FR,organic
2474,302,retention,2023-11-15,Free,Free,0.0,0.0,0.0,ZA,referral
2475,562,signup,2023-03-25,,Free,0.0,0.0,0.0,DE,organic
2476,562,churn,2023-08-05,Free,Free,0.0,0.0,0.0,DE,referral
2477,562,upgrade,2023-10-25,Free,Premium,0.0,9.99,9.99,DE,retention_email
2478,562,churn,2023-12-15,Premium,Free,9.99,0.0,-9.99,DE,social_ad
2479,169,signup,2021-09-07,,Family,0.0,14.99,14.99,AU,paid_search
2480,169,retention,2021-11-25,Family,Family,14.99,14.99,0.0,ZA,organic
2481,169,churn,2021-12-18,Family,Free,14.99,0.0,-14.99,AU,organic
2482,169,upgrade,2022-06-16,Free,Family,0.0,14.99,14.99,AU,content_launch
2483,169,retention,2022-11-11,Family,Family,14.99,14.99,0.0,AU,referral
2484,500,signup,2023-06-29,,Family,0.0,14.99,14.99,US,referral
2485,500,retention,2023-08-12,Family,Family,14.99,14.99,0.0,US,content_launch
2486,500,downgrade,2023-11-11,Family,Premium,14.99,9.99,-5.0,US,reconciliation
